State,District,Latitude,Longitude,District code,Population,Sex_ratio,Literacy_rate,Male_Literacy_rate,Female_Literacy_rate,SC_ratio,ST_ratio,Worker_ratio,Male_Worker_ratio,Female_Worker_ratio,Main_Worker_ratio,Marginal_Worker_ratio,Non_Worker_ratio,Hindu_ratio,Muslim_ratio,Christian_ratio,Sikh_ratio,Buddhist_ratio,Jain_ratio,Other_religion_ratio,Religion_not_stated_ratio,Households_with_electricity_ratio,Households_with_LPG_ratio,Households_with_internet_ratio,Households_with_computer_ratio,Rural_household_ratio,Urban_household_ratio,Households_with_bicycle_ratio,Households_with_car_ratio,Households_with_radio_ratio,Households_with_scooter_ratio,Households_with_tv_ratio,Households_with_phone_ratio,Below_primary_ratio,Primary_ratio,Middle_ratio,Secondary_ratio,Higher_ratio,Graduate_ratio,Other_education_ratio,Illiteracy_rate,Age_0_29_ratio,Age_30_49_ratio,Age_50_ratio,Age_not_stated_ratio,Tapwater_ratio,Handpump_ratio,Wellwater_ratio,Springwater_ratio,Riverwater_ratio,Households_with_latrine_ratio,Households_with_bathing_facility_ratio,Low_income_ratio,Middle_income_ratio,High_income_ratio,Power_Parity_Less_than_Rs_45000_ratio,Power_Parity_Rs_45000_90000_ratio,Power_Parity_Rs_90000_150000_ratio,Power_Parity_Rs_45000_150000_ratio,Power_Parity_Rs_150000_240000_ratio,Power_Parity_Rs_240000_330000_ratio,Power_Parity_Rs_150000_330000_ratio,Power_Parity_Rs_330000_425000_ratio,Power_Parity_Rs_425000_545000_ratio,Power_Parity_Rs_330000_545000_ratio,Power_Parity_Above_Rs_545000_ratio
Jharkhand,Dumka,24.275006125574265,87.27662450229711,362,1321442,977.0,51.0,61.0,41.0,6.0,43.0,47.0,55.0,39.0,38.0,62.0,53.0,79.0,8.0,7.0,0.0,0.0,0.0,6.0,0.0,19.0,4.0,0.0,3.0,93.0,7.0,54.0,1.0,11.0,7.0,10.0,23.0,17.0,17.0,11.0,5.0,3.0,2.0,0.0,45.0,60.0,25.0,15.0,0.0,3.0,55.0,22.0,1.0,1.0,8.0,9.0,28.0,62.0,1.0,28.0,43.0,18.0,62.0,7.0,0.0,7.0,0.0,1.0,1.0,1.0
Jharkhand,Garhwa,24.082114689265527,83.68664265536722,346,1322784,935.0,49.0,59.0,39.0,24.0,16.0,43.0,49.0,37.0,31.0,69.0,57.0,83.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,3.0,93.0,7.0,37.0,1.0,16.0,6.0,7.0,34.0,16.0,15.0,12.0,7.0,4.0,2.0,0.0,44.0,65.0,21.0,13.0,0.0,3.0,62.0,20.0,0.0,1.0,6.0,13.0,32.0,62.0,1.0,32.0,44.0,18.0,62.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0
Jharkhand,Giridih,24.30578509874329,86.08710915619386,349,2445474,944.0,51.0,62.0,40.0,13.0,10.0,42.0,50.0,35.0,40.0,60.0,58.0,76.0,21.0,1.0,0.0,0.0,0.0,2.0,0.0,25.0,3.0,0.0,4.0,91.0,9.0,45.0,1.0,16.0,12.0,13.0,49.0,20.0,17.0,10.0,6.0,3.0,2.0,0.0,41.0,65.0,22.0,13.0,0.0,4.0,18.0,52.0,0.0,2.0,8.0,13.0,26.0,62.0,1.0,26.0,43.0,18.0,62.0,9.0,1.0,9.0,1.0,1.0,2.0,1.0
Jharkhand,Godda,24.8189,87.2941735483871,351,1313551,938.0,46.0,55.0,36.0,9.0,21.0,42.0,51.0,33.0,43.0,57.0,58.0,71.0,22.0,3.0,0.0,0.0,0.0,4.0,0.0,15.0,3.0,0.0,4.0,95.0,5.0,46.0,1.0,17.0,7.0,9.0,31.0,16.0,14.0,9.0,6.0,4.0,2.0,0.0,48.0,62.0,23.0,14.0,0.0,3.0,58.0,21.0,1.0,1.0,9.0,12.0,28.0,62.0,1.0,28.0,44.0,18.0,62.0,8.0,0.0,8.0,0.0,1.0,1.0,1.0
Jharkhand,Gumla,23.078532948929148,84.55056787479396,366,1025213,993.0,55.0,63.0,47.0,3.0,69.0,48.0,51.0,44.0,57.0,43.0,52.0,30.0,5.0,20.0,0.0,0.0,0.0,45.0,0.0,14.0,4.0,0.0,3.0,93.0,7.0,56.0,1.0,16.0,7.0,8.0,24.0,13.0,23.0,18.0,8.0,4.0,2.0,0.0,31.0,63.0,22.0,15.0,0.0,3.0,23.0,52.0,1.0,1.0,8.0,8.0,29.0,62.0,1.0,29.0,44.0,18.0,62.0,7.0,0.0,7.0,0.0,1.0,1.0,1.0
Jharkhand,Jamtara,23.97873318077801,86.95325080091534,363,791042,954.0,54.0,64.0,44.0,9.0,30.0,41.0,53.0,29.0,37.0,63.0,59.0,70.0,21.0,1.0,0.0,0.0,0.0,9.0,0.0,27.0,3.0,0.0,3.0,89.0,11.0,63.0,1.0,11.0,9.0,17.0,30.0,16.0,17.0,11.0,5.0,3.0,2.0,0.0,46.0,61.0,24.0,15.0,0.0,2.0,56.0,21.0,0.0,1.0,8.0,10.0,28.0,62.0,1.0,28.0,43.0,19.0,62.0,7.0,0.0,8.0,1.0,1.0,1.0,1.0
Jharkhand,Latehar,23.72511185840708,84.48298743362837,359,726978,967.0,48.0,57.0,39.0,21.0,46.0,43.0,49.0,37.0,37.0,63.0,57.0,65.0,10.0,7.0,0.0,0.0,0.0,18.0,0.0,24.0,1.0,0.0,4.0,91.0,9.0,39.0,1.0,18.0,5.0,7.0,25.0,15.0,16.0,12.0,6.0,3.0,2.0,0.0,46.0,67.0,21.0,12.0,0.0,2.0,44.0,31.0,1.0,2.0,9.0,10.0,27.0,62.0,1.0,27.0,44.0,18.0,62.0,9.0,0.0,9.0,1.0,1.0,1.0,1.0
Jharkhand,Lohardaga,23.488796043165483,84.6605169064748,356,461790,985.0,56.0,64.0,48.0,3.0,57.0,48.0,52.0,44.0,47.0,53.0,52.0,24.0,21.0,4.0,0.0,0.0,0.0,51.0,0.0,26.0,7.0,0.0,3.0,87.0,13.0,59.0,1.0,17.0,9.0,11.0,29.0,17.0,17.0,13.0,8.0,4.0,3.0,0.0,38.0,65.0,22.0,13.0,0.0,2.0,36.0,40.0,1.0,1.0,12.0,15.0,28.0,61.0,2.0,28.0,41.0,19.0,61.0,5.0,1.0,6.0,1.0,2.0,3.0,2.0
Jharkhand,Pakur,24.57260428082189,87.69691969178076,353,900422,989.0,39.0,46.0,33.0,3.0,42.0,45.0,52.0,38.0,62.0,38.0,55.0,46.0,36.0,8.0,0.0,0.0,0.0,10.0,0.0,14.0,2.0,0.0,2.0,92.0,8.0,47.0,0.0,11.0,4.0,8.0,18.0,11.0,15.0,9.0,3.0,2.0,1.0,0.0,60.0,65.0,23.0,12.0,0.0,3.0,64.0,12.0,3.0,1.0,8.0,7.0,31.0,62.0,1.0,31.0,44.0,18.0,62.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0
Jharkhand,Palamu,24.196925968109337,84.20310842824594,358,1939869,928.0,53.0,62.0,43.0,28.0,9.0,37.0,47.0,26.0,40.0,60.0,63.0,87.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,1.0,5.0,87.0,13.0,39.0,2.0,18.0,7.0,13.0,41.0,15.0,15.0,12.0,8.0,5.0,3.0,0.0,41.0,64.0,22.0,14.0,0.0,4.0,59.0,21.0,0.0,1.0,11.0,20.0,27.0,62.0,2.0,27.0,43.0,19.0,62.0,8.0,0.0,8.0,0.0,1.0,1.0,2.0
Jharkhand,Ranchi,23.184235061391547,85.31781937244203,364,2914253,949.0,66.0,73.0,58.0,5.0,36.0,39.0,50.0,28.0,66.0,34.0,61.0,55.0,14.0,7.0,0.0,0.0,0.0,23.0,0.0,48.0,22.0,3.0,10.0,58.0,42.0,47.0,5.0,19.0,19.0,34.0,46.0,13.0,19.0,17.0,13.0,9.0,7.0,1.0,21.0,60.0,25.0,14.0,1.0,14.0,29.0,29.0,0.0,1.0,31.0,32.0,18.0,59.0,7.0,18.0,35.0,25.0,59.0,9.0,2.0,11.0,2.0,3.0,6.0,7.0
Jharkhand,Sahibganj,24.93667989690721,87.68264097938142,352,1150567,952.0,42.0,49.0,35.0,6.0,27.0,43.0,50.0,35.0,66.0,34.0,57.0,55.0,35.0,7.0,0.0,0.0,0.0,3.0,0.0,13.0,4.0,0.0,4.0,86.0,14.0,37.0,0.0,18.0,4.0,9.0,25.0,13.0,15.0,9.0,4.0,2.0,2.0,0.0,55.0,65.0,23.0,12.0,1.0,4.0,57.0,21.0,2.0,1.0,13.0,13.0,29.0,61.0,2.0,29.0,42.0,19.0,61.0,5.0,1.0,6.0,1.0,2.0,3.0,2.0
Jharkhand,Simdega,22.608760391198054,84.59193691931536,367,599578,997.0,57.0,64.0,51.0,7.0,71.0,48.0,53.0,43.0,54.0,46.0,52.0,34.0,3.0,51.0,0.0,0.0,0.0,12.0,0.0,11.0,2.0,0.0,3.0,93.0,7.0,55.0,1.0,11.0,6.0,5.0,18.0,14.0,22.0,17.0,8.0,4.0,2.0,0.0,32.0,60.0,24.0,16.0,0.0,2.0,28.0,42.0,1.0,1.0,6.0,6.0,30.0,62.0,1.0,30.0,43.0,19.0,62.0,5.0,0.0,6.0,1.0,1.0,2.0,1.0
Karnataka,Bagalkot,16.15860676328503,75.64526070853468,556,1889752,989.0,59.0,68.0,50.0,17.0,5.0,43.0,54.0,33.0,83.0,17.0,57.0,86.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,61.0,10.0,1.0,5.0,66.0,34.0,31.0,2.0,8.0,14.0,33.0,48.0,14.0,22.0,8.0,10.0,6.0,5.0,1.0,34.0,59.0,25.0,16.0,0.0,46.0,20.0,3.0,0.0,2.0,14.0,56.0,13.0,52.0,3.0,13.0,28.0,24.0,52.0,8.0,5.0,13.0,8.0,11.0,19.0,3.0
Karnataka,Bangalore Rural,12.936827087794448,77.47369314775169,583,990923,946.0,70.0,76.0,63.0,22.0,5.0,46.0,62.0,30.0,85.0,15.0,54.0,90.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,24.0,1.0,5.0,71.0,29.0,29.0,3.0,19.0,21.0,48.0,51.0,11.0,18.0,14.0,18.0,9.0,6.0,1.0,23.0,54.0,28.0,18.0,0.0,46.0,20.0,0.0,0.0,0.0,55.0,62.0,12.0,53.0,8.0,12.0,27.0,26.0,53.0,8.0,4.0,12.0,6.0,9.0,15.0,8.0
Karnataka,Belgaum,16.16107219152853,74.72329042357275,555,4779661,973.0,64.0,71.0,56.0,12.0,6.0,44.0,57.0,31.0,82.0,18.0,56.0,84.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,61.0,18.0,1.0,6.0,73.0,27.0,39.0,3.0,12.0,17.0,36.0,49.0,12.0,23.0,13.0,12.0,6.0,4.0,1.0,29.0,56.0,26.0,18.0,0.0,39.0,20.0,9.0,0.0,2.0,24.0,59.0,14.0,50.0,4.0,14.0,28.0,22.0,50.0,8.0,5.0,14.0,7.0,10.0,17.0,4.0
Karnataka,Bellary,15.074377548209377,76.47228471074374,565,2452595,983.0,58.0,66.0,50.0,21.0,18.0,46.0,57.0,34.0,87.0,13.0,54.0,86.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,18.0,2.0,6.0,60.0,40.0,26.0,2.0,7.0,18.0,47.0,52.0,12.0,23.0,10.0,9.0,5.0,4.0,1.0,35.0,61.0,25.0,14.0,0.0,62.0,11.0,1.0,0.0,1.0,25.0,67.0,11.0,51.0,7.0,11.0,25.0,26.0,51.0,9.0,5.0,14.0,7.0,11.0,17.0,7.0
Karnataka,Bidar,17.950361730769224,77.19459961538459,558,1703300,956.0,61.0,69.0,54.0,23.0,14.0,41.0,53.0,29.0,79.0,21.0,59.0,76.0,20.0,2.0,0.0,2.0,0.0,0.0,1.0,70.0,9.0,1.0,9.0,74.0,26.0,26.0,2.0,6.0,12.0,30.0,48.0,11.0,27.0,11.0,10.0,6.0,3.0,1.0,30.0,60.0,23.0,17.0,0.0,41.0,24.0,11.0,0.0,0.0,19.0,55.0,15.0,52.0,2.0,15.0,30.0,22.0,52.0,7.0,6.0,13.0,8.0,10.0,18.0,2.0
Karnataka,Bijapur,16.84015316666667,75.95909166666665,417,255230,984.0,34.0,42.0,26.0,4.0,80.0,53.0,56.0,50.0,52.0,48.0,47.0,96.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,21.0,2.0,0.0,3.0,86.0,14.0,29.0,1.0,12.0,4.0,7.0,9.0,11.0,9.0,6.0,3.0,3.0,1.0,0.0,67.0,66.0,25.0,9.0,0.0,3.0,71.0,5.0,1.0,5.0,5.0,13.0,21.0,66.0,3.0,21.0,38.0,28.0,66.0,5.0,2.0,7.0,1.0,2.0,4.0,3.0
Karnataka,Bijapur,16.84015316666667,75.95909166666665,557,2177331,960.0,57.0,66.0,49.0,20.0,2.0,43.0,52.0,33.0,82.0,18.0,57.0,82.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,11.0,1.0,7.0,75.0,25.0,31.0,2.0,11.0,13.0,31.0,54.0,12.0,22.0,7.0,9.0,6.0,5.0,1.0,37.0,59.0,24.0,16.0,0.0,37.0,27.0,10.0,0.0,1.0,14.0,56.0,15.0,51.0,3.0,15.0,29.0,22.0,51.0,7.0,6.0,13.0,8.0,10.0,18.0,3.0
Karnataka,Chikmagalur,13.425288289676422,75.67626502311249,570,1137961,1008.0,72.0,77.0,67.0,22.0,4.0,50.0,63.0,36.0,85.0,15.0,50.0,88.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,61.0,19.0,1.0,5.0,79.0,21.0,19.0,4.0,13.0,15.0,43.0,50.0,10.0,24.0,15.0,16.0,9.0,7.0,1.0,19.0,50.0,30.0,20.0,0.0,47.0,12.0,6.0,1.0,1.0,43.0,63.0,12.0,53.0,8.0,12.0,27.0,26.0,53.0,7.0,4.0,11.0,6.0,10.0,16.0,8.0
Karnataka,Chitradurga,14.29102220394736,76.57821957236843,566,1659456,974.0,66.0,72.0,59.0,23.0,18.0,52.0,61.0,42.0,78.0,22.0,48.0,92.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,14.0,1.0,6.0,78.0,22.0,23.0,2.0,11.0,13.0,39.0,46.0,12.0,21.0,12.0,13.0,8.0,5.0,1.0,28.0,54.0,28.0,18.0,0.0,52.0,25.0,0.0,0.0,0.0,24.0,61.0,15.0,52.0,3.0,15.0,29.0,22.0,52.0,7.0,5.0,12.0,7.0,11.0,18.0,3.0
Karnataka,Davanagere,14.330414586709884,75.91723841166937,567,1945497,972.0,67.0,73.0,61.0,20.0,12.0,45.0,59.0,30.0,81.0,19.0,55.0,85.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,19.0,1.0,7.0,67.0,33.0,28.0,3.0,8.0,17.0,48.0,54.0,12.0,23.0,11.0,14.0,8.0,6.0,2.0,24.0,55.0,28.0,17.0,0.0,53.0,21.0,1.0,0.0,1.0,35.0,67.0,13.0,52.0,3.0,13.0,28.0,24.0,52.0,8.0,6.0,13.0,8.0,11.0,19.0,3.0
Karnataka,Dharwad,15.343831376975173,75.13831264108359,562,1847023,971.0,70.0,76.0,65.0,10.0,5.0,42.0,58.0,26.0,88.0,12.0,58.0,75.0,21.0,2.0,0.0,0.0,2.0,0.0,0.0,72.0,29.0,3.0,10.0,41.0,59.0,23.0,4.0,16.0,19.0,48.0,55.0,14.0,21.0,10.0,13.0,8.0,8.0,2.0,24.0,55.0,27.0,17.0,0.0,62.0,8.0,0.0,0.0,1.0,44.0,72.0,8.0,49.0,8.0,8.0,23.0,27.0,49.0,12.0,5.0,17.0,7.0,11.0,18.0,8.0
Karnataka,Gadag,15.507128256880746,75.64861302752298,561,1064570,982.0,66.0,74.0,57.0,16.0,6.0,47.0,58.0,35.0,85.0,15.0,53.0,85.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,68.0,11.0,1.0,5.0,62.0,38.0,25.0,2.0,10.0,11.0,36.0,44.0,12.0,24.0,11.0,10.0,6.0,4.0,1.0,30.0,57.0,26.0,17.0,0.0,54.0,10.0,2.0,0.0,1.0,16.0,66.0,13.0,52.0,3.0,13.0,28.0,24.0,52.0,8.0,6.0,13.0,8.0,11.0,19.0,3.0
Karnataka,Gulbarga,17.070459515951594,76.87503850385033,579,2566326,971.0,56.0,64.0,47.0,25.0,3.0,42.0,52.0,32.0,78.0,22.0,58.0,78.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,13.0,2.0,9.0,67.0,33.0,20.0,2.0,10.0,12.0,37.0,51.0,7.0,23.0,11.0,12.0,6.0,4.0,1.0,36.0,61.0,24.0,15.0,0.0,44.0,23.0,8.0,0.0,1.0,20.0,57.0,14.0,51.0,3.0,14.0,29.0,23.0,51.0,8.0,6.0,13.0,8.0,10.0,18.0,3.0
Karnataka,Hassan,12.945098749999998,76.11049549999997,574,1776421,1010.0,69.0,76.0,62.0,19.0,2.0,51.0,63.0,38.0,83.0,17.0,49.0,92.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,14.0,1.0,4.0,79.0,21.0,22.0,2.0,15.0,16.0,43.0,49.0,10.0,20.0,13.0,17.0,8.0,6.0,2.0,23.0,49.0,29.0,21.0,0.0,43.0,22.0,2.0,0.0,0.0,27.0,64.0,14.0,52.0,4.0,14.0,28.0,24.0,52.0,7.0,5.0,11.0,7.0,11.0,17.0,4.0
Karnataka,Haveri,14.737582809224318,75.3961230607966,564,1597668,950.0,68.0,74.0,62.0,14.0,9.0,46.0,60.0,31.0,82.0,18.0,54.0,80.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,10.0,1.0,4.0,76.0,24.0,29.0,1.0,9.0,12.0,37.0,47.0,15.0,27.0,13.0,10.0,5.0,4.0,1.0,24.0,57.0,27.0,17.0,0.0,59.0,17.0,0.0,0.0,1.0,29.0,70.0,16.0,51.0,2.0,16.0,30.0,22.0,51.0,7.0,6.0,12.0,8.0,10.0,18.0,2.0
Karnataka,Kodagu,12.39684468085106,75.79336595744688,576,554519,1019.0,74.0,78.0,71.0,13.0,10.0,50.0,63.0,38.0,93.0,7.0,50.0,81.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,53.0,19.0,2.0,5.0,85.0,15.0,9.0,8.0,31.0,10.0,39.0,49.0,10.0,21.0,14.0,17.0,11.0,8.0,2.0,17.0,50.0,29.0,21.0,0.0,31.0,8.0,18.0,1.0,1.0,53.0,59.0,12.0,52.0,10.0,12.0,27.0,25.0,52.0,8.0,4.0,12.0,5.0,9.0,14.0,10.0
Karnataka,Kolar,13.312799881235172,78.01376947743476,581,1536401,979.0,66.0,73.0,59.0,30.0,5.0,47.0,58.0,35.0,81.0,19.0,53.0,85.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,65.0,15.0,1.0,6.0,68.0,32.0,27.0,2.0,12.0,18.0,44.0,47.0,9.0,20.0,15.0,15.0,7.0,5.0,1.0,27.0,55.0,27.0,18.0,0.0,44.0,20.0,1.0,0.0,0.0,30.0,51.0,14.0,53.0,1.0,14.0,30.0,24.0,53.0,6.0,6.0,12.0,8.0,12.0,20.0,1.0
Karnataka,Koppal,15.651253271028034,76.1617048598131,560,1389920,986.0,58.0,67.0,49.0,19.0,12.0,47.0,55.0,39.0,78.0,22.0,53.0,88.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,9.0,1.0,5.0,81.0,19.0,29.0,2.0,8.0,13.0,34.0,49.0,16.0,25.0,9.0,8.0,5.0,3.0,1.0,33.0,62.0,24.0,15.0,0.0,55.0,17.0,2.0,0.0,1.0,14.0,65.0,17.0,51.0,2.0,17.0,31.0,21.0,51.0,7.0,6.0,12.0,8.0,10.0,18.0,2.0
Karnataka,Mandya,12.574901806239744,76.81570098522172,573,1805769,995.0,64.0,71.0,57.0,15.0,1.0,48.0,64.0,33.0,82.0,18.0,52.0,95.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,14.0,1.0,4.0,82.0,18.0,34.0,1.0,18.0,17.0,42.0,47.0,8.0,17.0,13.0,17.0,9.0,6.0,1.0,28.0,50.0,29.0,21.0,0.0,59.0,15.0,1.0,0.0,0.0,28.0,69.0,16.0,53.0,2.0,16.0,30.0,23.0,53.0,6.0,5.0,11.0,7.0,11.0,19.0,2.0
Karnataka,Mysore,12.248100259403367,76.52881802853437,577,3001127,985.0,65.0,70.0,60.0,18.0,11.0,44.0,61.0,26.0,82.0,18.0,56.0,88.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,70.0,30.0,3.0,9.0,59.0,41.0,27.0,4.0,20.0,23.0,48.0,51.0,7.0,19.0,14.0,16.0,8.0,8.0,1.0,27.0,53.0,29.0,18.0,0.0,62.0,11.0,1.0,0.0,0.0,41.0,66.0,11.0,50.0,7.0,11.0,24.0,25.0,50.0,11.0,5.0,15.0,7.0,11.0,17.0,7.0
Karnataka,Raichur,16.050795353982295,76.87368606194688,559,1928812,1000.0,51.0,60.0,42.0,21.0,19.0,47.0,55.0,39.0,80.0,20.0,53.0,85.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,11.0,1.0,7.0,72.0,28.0,27.0,2.0,9.0,15.0,36.0,53.0,8.0,22.0,9.0,9.0,5.0,3.0,1.0,44.0,62.0,24.0,14.0,0.0,48.0,17.0,4.0,1.0,2.0,16.0,63.0,16.0,50.0,3.0,16.0,30.0,19.0,50.0,8.0,6.0,14.0,9.0,8.0,17.0,3.0
Karnataka,Shimoga,14.063845885634592,75.17882078103197,568,1752753,998.0,72.0,77.0,67.0,18.0,4.0,45.0,61.0,28.0,84.0,16.0,55.0,84.0,13.0,2.0,0.0,0.0,1.0,0.0,0.0,66.0,23.0,2.0,6.0,64.0,36.0,30.0,4.0,12.0,20.0,47.0,54.0,11.0,22.0,17.0,14.0,8.0,6.0,1.0,20.0,52.0,29.0,19.0,0.0,47.0,8.0,14.0,1.0,0.0,52.0,67.0,11.0,52.0,6.0,11.0,26.0,26.0,52.0,9.0,5.0,13.0,7.0,11.0,18.0,6.0
Karnataka,Tumkur,13.592467760074973,77.02297966260545,571,2678980,984.0,68.0,74.0,61.0,19.0,8.0,51.0,62.0,39.0,80.0,20.0,49.0,90.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,13.0,1.0,5.0,77.0,23.0,31.0,2.0,15.0,15.0,36.0,42.0,10.0,19.0,15.0,16.0,8.0,5.0,1.0,26.0,50.0,28.0,21.0,0.0,48.0,22.0,1.0,0.0,0.0,23.0,58.0,15.0,52.0,3.0,15.0,29.0,22.0,52.0,7.0,5.0,13.0,8.0,10.0,18.0,3.0
Karnataka,Udupi,13.450404228534568,74.72009990316337,569,1177361,1094.0,79.0,83.0,75.0,6.0,4.0,44.0,60.0,29.0,90.0,10.0,56.0,86.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,58.0,22.0,2.0,6.0,70.0,30.0,21.0,6.0,20.0,17.0,45.0,57.0,12.0,23.0,14.0,15.0,9.0,9.0,2.0,17.0,48.0,29.0,23.0,0.0,12.0,3.0,43.0,0.0,0.0,56.0,60.0,10.0,50.0,12.0,10.0,25.0,25.0,50.0,11.0,3.0,15.0,5.0,8.0,13.0,12.0
Kerala,Alappuzha,9.542602965599087,76.38010796263319,598,2127789,1100.0,87.0,88.0,86.0,9.0,0.0,38.0,53.0,24.0,74.0,26.0,62.0,69.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,70.0,38.0,4.0,10.0,46.0,54.0,32.0,6.0,18.0,20.0,59.0,65.0,6.0,16.0,19.0,27.0,13.0,9.0,3.0,8.0,42.0,30.0,28.0,0.0,26.0,10.0,25.0,0.0,1.0,68.0,62.0,15.0,58.0,3.0,15.0,30.0,28.0,58.0,7.0,8.0,15.0,3.0,5.0,8.0,3.0
Kerala,Ernakulam,10.004879301987431,76.26957729035381,595,3282388,1027.0,87.0,88.0,86.0,8.0,1.0,38.0,56.0,20.0,85.0,15.0,62.0,46.0,16.0,38.0,0.0,0.0,0.0,0.0,0.0,66.0,43.0,8.0,16.0,31.0,69.0,21.0,12.0,23.0,27.0,59.0,63.0,7.0,14.0,18.0,23.0,13.0,14.0,4.0,9.0,43.0,31.0,26.0,0.0,39.0,1.0,19.0,0.0,0.0,66.0,63.0,10.0,56.0,6.0,10.0,25.0,31.0,56.0,7.0,7.0,15.0,6.0,6.0,12.0,6.0
Kerala,Idukki,9.80480963855423,77.04586641566264,596,1108974,1006.0,83.0,85.0,81.0,13.0,5.0,47.0,60.0,33.0,81.0,19.0,53.0,49.0,7.0,43.0,0.0,0.0,0.0,0.0,0.0,59.0,13.0,2.0,6.0,95.0,5.0,5.0,5.0,16.0,9.0,50.0,60.0,7.0,15.0,19.0,24.0,13.0,8.0,2.0,12.0,45.0,32.0,24.0,0.0,20.0,3.0,22.0,10.0,1.0,60.0,49.0,24.0,56.0,1.0,24.0,37.0,19.0,56.0,10.0,7.0,17.0,1.0,1.0,2.0,1.0
Kerala,Kannur,11.941523076923056,75.35209891725934,589,2523003,1136.0,85.0,86.0,84.0,3.0,2.0,33.0,52.0,16.0,84.0,16.0,67.0,60.0,29.0,10.0,0.0,0.0,0.0,0.0,0.0,59.0,13.0,4.0,10.0,35.0,65.0,8.0,5.0,27.0,9.0,49.0,58.0,8.0,19.0,19.0,21.0,12.0,8.0,2.0,11.0,47.0,29.0,23.0,0.0,7.0,2.0,46.0,1.0,0.0,61.0,57.0,12.0,58.0,1.0,12.0,29.0,29.0,58.0,6.0,8.0,14.0,6.0,8.0,15.0,1.0
Kerala,Kasaragod,12.33310309912974,75.07768497134369,588,1307375,1080.0,79.0,82.0,77.0,4.0,4.0,35.0,52.0,20.0,80.0,20.0,65.0,56.0,37.0,7.0,0.0,0.0,0.0,0.0,0.0,57.0,18.0,2.0,8.0,60.0,40.0,7.0,5.0,18.0,8.0,43.0,57.0,9.0,21.0,18.0,19.0,10.0,6.0,1.0,17.0,53.0,28.0,19.0,0.0,9.0,10.0,38.0,2.0,0.0,59.0,57.0,15.0,60.0,1.0,15.0,31.0,29.0,60.0,6.0,9.0,16.0,4.0,4.0,8.0,1.0
Kerala,Kollam,8.929388820570157,76.6360775852431,600,2635375,1113.0,85.0,86.0,84.0,12.0,0.0,35.0,52.0,19.0,76.0,24.0,65.0,64.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,68.0,28.0,3.0,9.0,57.0,43.0,17.0,6.0,13.0,16.0,57.0,62.0,7.0,16.0,22.0,23.0,12.0,9.0,2.0,9.0,45.0,30.0,25.0,0.0,19.0,1.0,36.0,0.0,0.0,68.0,58.0,17.0,58.0,3.0,17.0,31.0,27.0,58.0,8.0,9.0,17.0,2.0,3.0,5.0,3.0
Kerala,Kottayam,9.643701174068417,76.46059673302705,597,1974551,1039.0,89.0,89.0,88.0,8.0,1.0,37.0,55.0,20.0,82.0,18.0,63.0,50.0,6.0,43.0,0.0,0.0,0.0,0.0,0.0,68.0,28.0,6.0,12.0,71.0,29.0,11.0,11.0,17.0,18.0,60.0,67.0,6.0,14.0,19.0,25.0,15.0,11.0,3.0,7.0,41.0,30.0,29.0,0.0,16.0,1.0,26.0,1.0,0.0,68.0,61.0,16.0,59.0,3.0,16.0,30.0,29.0,59.0,8.0,9.0,17.0,3.0,2.0,6.0,3.0
